Date of Flight,Airline Identifier,Flight No.,Origin,Destination,DEP_DELAY,ARR_DELAY,Date of Flight_month,Date of Flight_weekday
01/03/2009,WN,3137,STL,PHX,1.1833333333333331,1.0833333333333333,1,Saturday
01/03/2009,WN,1381,TPA,ALB,0.9,1.2833333333333334,1,Saturday
01/03/2009,WN,3843,TPA,MSY,0.65,2.75,1,Saturday
01/03/2009,WN,1330,TPA,PBI,5.45,5.333333333333333,1,Saturday
01/04/2009,WN,207,ABQ,DAL,1.3666666666666667,1.2,1,Sunday
01/04/2009,WN,1306,ABQ,DAL,1.5833333333333333,1.4166666666666667,1,Sunday
01/04/2009,WN,2189,ABQ,ELP,1.1166666666666667,1.0666666666666669,1,Sunday
01/04/2009,WN,1304,ABQ,LAS,1.3666666666666667,1.2,1,Sunday
01/04/2009,WN,294,ABQ,LBB,1.2333333333333334,1.2333333333333334,1,Sunday
01/04/2009,WN,2258,ABQ,PHX,3.6333333333333333,3.5,1,Sunday
01/04/2009,WN,1285,ABQ,SAN,1.4333333333333331,1.3666666666666667,1,Sunday
01/04/2009,WN,1855,ABQ,SLC,1.4,1.15,1,Sunday
01/04/2009,WN,2175,ABQ,TUS,1.2666666666666666,1.3666666666666667,1,Sunday
01/04/2009,WN,1909,AUS,DAL,1.2666666666666666,1.1166666666666667,1,Sunday
01/04/2009,WN,361,BDL,MDW,2.35,2.2333333333333334,1,Sunday
01/04/2009,WN,1143,BHM,DAL,2.933333333333333,2.816666666666667,1,Sunday
01/04/2009,WN,1143,BNA,BHM,2.7333333333333334,2.6166666666666667,1,Sunday
01/04/2009,WN,3427,BOI,OAK,1.6333333333333333,1.3166666666666669,1,Sunday
01/04/2009,WN,204,BOI,SEA,1.1833333333333331,1.0166666666666666,1,Sunday
01/04/2009,WN,2838,BUF,BWI,1.0833333333333333,1.1166666666666667,1,Sunday
01/04/2009,WN,2212,BUR,OAK,1.7,1.55,1,Sunday
01/04/2009,WN,120,BUR,SMF,1.2333333333333334,1.0666666666666669,1,Sunday
01/04/2009,WN,2258,BWI,ABQ,3.0,3.65,1,Sunday
01/04/2009,WN,1826,BWI,DEN,0.8,1.05,1,Sunday
01/04/2009,WN,3082,BWI,ISP,1.2666666666666666,1.1833333333333331,1,Sunday
01/04/2009,WN,829,BWI,LAS,0.4833333333333333,1.1,1,Sunday
01/04/2009,WN,527,BWI,PHX,0.8166666666666667,1.35,1,Sunday
01/04/2009,WN,2201,CMH,PHL,1.6,1.5333333333333334,1,Sunday
01/04/2009,WN,3922,DAL,AMA,1.2166666666666666,1.1833333333333331,1,Sunday
01/04/2009,WN,207,DAL,BHM,1.35,1.3333333333333333,1,Sunday
01/04/2009,WN,55,DAL,HOU,1.6833333333333331,1.5833333333333333,1,Sunday
01/04/2009,WN,370,DAL,LIT,1.2333333333333334,1.0333333333333334,1,Sunday
01/04/2009,WN,3019,DAL,LIT,1.8833333333333333,1.6833333333333331,1,Sunday
01/04/2009,WN,104,DAL,MSY,2.8833333333333333,2.816666666666667,1,Sunday
01/04/2009,WN,389,DAL,MSY,1.7,1.5333333333333334,1,Sunday
01/04/2009,WN,1909,DAL,OKC,1.1666666666666667,1.0666666666666669,1,Sunday
01/04/2009,WN,2432,DAL,SAT,1.0,1.2666666666666666,1,Sunday
01/04/2009,WN,1304,DEN,ABQ,1.5166666666666666,1.4,1,Sunday
01/04/2009,WN,2175,DEN,ABQ,1.2833333333333334,1.2333333333333334,1,Sunday
01/04/2009,WN,3922,DEN,AUS,1.15,1.05,1,Sunday
01/04/2009,WN,964,DEN,MDW,1.6666666666666667,1.4166666666666667,1,Sunday
01/04/2009,WN,1721,DEN,PDX,2.0,2.0,1,Sunday
01/04/2009,WN,1639,DEN,PHX,2.1,1.95,1,Sunday
01/04/2009,WN,730,DEN,SAN,1.5166666666666666,1.2833333333333334,1,Sunday
01/04/2009,WN,1227,DEN,SLC,2.033333333333333,1.933333333333333,1,Sunday
01/04/2009,WN,1459,DEN,SNA,2.25,2.083333333333333,1,Sunday
01/04/2009,WN,730,DTW,MDW,1.4833333333333334,1.2833333333333334,1,Sunday
01/04/2009,WN,2722,ELP,AUS,0.9833333333333332,1.05,1,Sunday
01/04/2009,WN,389,ELP,DAL,1.8666666666666667,1.6,1,Sunday
01/04/2009,WN,598,ELP,DAL,2.066666666666667,1.75,1,Sunday
01/04/2009,WN,2175,FLL,DEN,0.6833333333333333,1.0333333333333334,1,Sunday
01/04/2009,WN,48,FLL,HOU,0.8333333333333334,1.0666666666666669,1,Sunday
01/04/2009,WN,515,FLL,PHL,1.8833333333333333,1.8166666666666669,1,Sunday
01/04/2009,WN,2368,FLL,PVD,2.2666666666666666,2.5,1,Sunday
01/04/2009,WN,465,GEG,PDX,1.3,1.15,1,Sunday
01/04/2009,WN,1922,GEG,PDX,3.816666666666667,4.033333333333333,1,Sunday
01/04/2009,WN,1668,GEG,SEA,3.4,4.633333333333334,1,Sunday
01/04/2009,WN,55,HOU,HRL,1.5833333333333333,1.7,1,Sunday
01/04/2009,WN,723,HOU,LAX,1.2,1.1,1,Sunday
01/04/2009,WN,3023,HOU,LAX,2.9166666666666665,2.966666666666667,1,Sunday
01/04/2009,WN,1837,HOU,MSY,1.5166666666666666,1.35,1,Sunday
01/04/2009,WN,2982,HOU,MSY,2.683333333333333,2.7333333333333334,1,Sunday
01/04/2009,WN,1306,HOU,OAK,1.25,1.1333333333333333,1,Sunday
01/04/2009,WN,2378,LAS,ABQ,1.3666666666666667,1.2666666666666666,1,Sunday
01/04/2009,WN,284,LAS,BUR,1.4166666666666667,1.2666666666666666,1,Sunday
01/04/2009,WN,2334,LAS,DEN,2.9166666666666665,2.7666666666666666,1,Sunday
01/04/2009,WN,598,LAS,ELP,2.1166666666666667,2.066666666666667,1,Sunday
01/04/2009,WN,3514,LAS,GEG,0.9333333333333332,1.0333333333333334,1,Sunday
01/04/2009,WN,814,LAS,IND,2.933333333333333,2.433333333333333,1,Sunday
01/04/2009,WN,344,LAS,LAX,1.9166666666666667,1.85,1,Sunday
01/04/2009,WN,1304,LAS,LAX,1.2,1.05,1,Sunday
01/04/2009,WN,2432,LAS,LAX,1.4666666666666666,1.3,1,Sunday
01/04/2009,WN,653,LAS,PHL,2.433333333333333,2.033333333333333,1,Sunday
01/04/2009,WN,3119,LAS,PHX,0.9333333333333332,1.0333333333333334,1,Sunday
01/04/2009,WN,1591,LAS,PIT,2.466666666666667,1.75,1,Sunday
01/04/2009,WN,629,LAS,RNO,1.5333333333333334,1.4166666666666667,1,Sunday
01/04/2009,WN,1416,LAS,SAN,2.333333333333333,2.216666666666667,1,Sunday
01/04/2009,WN,615,LAS,SEA,0.95,1.1333333333333333,1,Sunday
01/04/2009,WN,2057,LAS,SEA,1.4333333333333331,2.083333333333333,1,Sunday
01/04/2009,WN,3421,LAS,SLC,0.95,1.0166666666666666,1,Sunday
01/04/2009,WN,3855,LAS,SMF,1.2166666666666666,1.2166666666666666,1,Sunday
01/04/2009,WN,710,LAS,SNA,1.2666666666666666,1.0333333333333334,1,Sunday
01/04/2009,WN,2095,LAS,SNA,1.5,1.55,1,Sunday
01/04/2009,WN,890,LAS,TUS,1.5666666666666669,1.5,1,Sunday
01/04/2009,WN,207,LAX,ABQ,1.4666666666666666,1.2,1,Sunday
01/04/2009,WN,294,LAX,ABQ,1.4833333333333334,1.2,1,Sunday
01/04/2009,WN,389,LAX,ELP,1.9166666666666667,1.85,1,Sunday
01/04/2009,WN,2722,LAX,ELP,1.1,1.0333333333333334,1,Sunday
01/04/2009,WN,2210,LAX,HOU,1.3333333333333333,1.2,1,Sunday
01/04/2009,WN,3427,LAX,HOU,1.4333333333333331,1.1833333333333331,1,Sunday
01/04/2009,WN,129,LAX,MDW,2.1166666666666667,1.65,1,Sunday
01/04/2009,WN,2309,LAX,OAK,1.4,1.2666666666666666,1,Sunday
01/04/2009,WN,214,LAX,PHX,2.2,2.3,1,Sunday
01/04/2009,WN,2179,LAX,PHX,1.0333333333333334,1.0833333333333333,1,Sunday
01/04/2009,WN,372,LAX,SAT,2.4833333333333334,2.55,1,Sunday
01/04/2009,WN,2781,LAX,SFO,1.0333333333333334,1.1333333333333333,1,Sunday
01/04/2009,WN,344,LAX,SJC,1.8833333333333333,1.85,1,Sunday
01/04/2009,WN,3023,LAX,SMF,3.1,3.2,1,Sunday
01/04/2009,WN,1253,LAX,TUS,1.2333333333333334,1.2166666666666666,1,Sunday
01/04/2009,WN,3759,LAX,TUS,1.1333333333333333,1.0833333333333333,1,Sunday
01/04/2009,WN,381,LBB,LAS,1.2666666666666666,1.2833333333333334,1,Sunday
01/04/2009,WN,3019,LIT,STL,1.7333333333333334,1.5833333333333333,1,Sunday
01/04/2009,WN,1721,MCI,DEN,1.55,1.5333333333333334,1,Sunday
01/04/2009,WN,2339,MCO,BDL,1.0833333333333333,1.2166666666666666,1,Sunday
01/04/2009,WN,973,MCO,MDW,1.0833333333333333,1.05,1,Sunday
01/04/2009,WN,1561,MCO,PHX,0.7166666666666667,1.1833333333333331,1,Sunday
01/04/2009,WN,446,MCO,PVD,0.9,1.3166666666666669,1,Sunday
01/04/2009,WN,2810,MCO,RDU,1.1166666666666667,1.0833333333333333,1,Sunday
01/04/2009,WN,2538,MDW,BUF,1.8666666666666667,1.85,1,Sunday
01/04/2009,WN,2201,MDW,CMH,1.8,1.7,1,Sunday
01/04/2009,WN,730,MDW,DEN,1.3333333333333333,1.2333333333333334,1,Sunday
01/04/2009,WN,129,MDW,IND,1.9166666666666667,2.1,1,Sunday
01/04/2009,WN,1060,MDW,JAN,1.2333333333333334,1.0333333333333334,1,Sunday
01/04/2009,WN,964,MDW,MCO,1.4333333333333331,1.1833333333333331,1,Sunday
01/04/2009,WN,214,MDW,ORF,2.1166666666666667,1.9,1,Sunday
01/04/2009,WN,3336,MDW,PDX,1.05,1.0666666666666669,1,Sunday
01/04/2009,WN,537,MDW,RDU,1.3166666666666669,1.1166666666666667,1,Sunday
01/04/2009,WN,2140,MDW,RDU,2.716666666666667,2.6,1,Sunday
01/04/2009,WN,648,MDW,STL,1.3833333333333333,1.25,1,Sunday
01/04/2009,WN,2799,MDW,TUS,1.2833333333333334,1.85,1,Sunday
01/04/2009,WN,909,MHT,PHL,1.55,1.3833333333333333,1,Sunday
01/04/2009,WN,414,MSY,BHM,0.8333333333333334,1.0166666666666666,1,Sunday
01/04/2009,WN,1306,MSY,HOU,1.2,1.1833333333333331,1,Sunday
01/04/2009,WN,3023,MSY,HOU,2.833333333333333,2.8833333333333333,1,Sunday
01/04/2009,WN,2095,MSY,LAS,1.15,1.2666666666666666,1,Sunday
01/04/2009,WN,2339,MSY,MCO,1.1666666666666667,1.0166666666666666,1,Sunday
01/04/2009,WN,389,MSY,TPA,1.6,1.3833333333333333,1,Sunday
01/04/2009,WN,204,OAK,BOI,1.2,1.2,1,Sunday
01/04/2009,WN,2125,OAK,BUR,1.8333333333333333,1.7166666666666666,1,Sunday
01/04/2009,WN,3947,OAK,BUR,0.7833333333333333,1.1333333333333333,1,Sunday
01/04/2009,WN,2375,OAK,GEG,0.9666666666666668,1.25,1,Sunday
01/04/2009,WN,2982,OAK,HOU,1.5666666666666669,2.5166666666666666,1,Sunday
01/04/2009,WN,598,OAK,LAS,1.9166666666666667,2.0,1,Sunday
01/04/2009,WN,653,OAK,LAS,1.9166666666666667,2.533333333333333,1,Sunday
01/04/2009,WN,2485,OAK,LAS,1.05,1.7833333333333334,1,Sunday
01/04/2009,WN,214,OAK,LAX,2.2,1.933333333333333,1,Sunday
01/04/2009,WN,372,OAK,LAX,1.65,2.2,1,Sunday
01/04/2009,WN,389,OAK,LAX,1.8,1.6666666666666667,1,Sunday
01/04/2009,WN,1861,OAK,LAX,1.6333333333333333,1.4166666666666667,1,Sunday
01/04/2009,WN,3427,OAK,LAX,1.4,1.2333333333333334,1,Sunday
01/04/2009,WN,3759,OAK,LAX,1.4333333333333331,1.2166666666666666,1,Sunday
01/04/2009,WN,2538,OAK,MDW,1.5333333333333334,1.75,1,Sunday
01/04/2009,WN,1242,OAK,ONT,2.333333333333333,2.3666666666666667,1,Sunday
01/04/2009,WN,2364,OAK,ONT,1.1333333333333333,1.0333333333333334,1,Sunday
01/04/2009,WN,3496,OAK,ONT,2.533333333333333,2.566666666666667,1,Sunday
01/04/2009,WN,3020,OAK,PHX,1.1,2.4,1,Sunday
01/04/2009,WN,1329,OAK,RNO,2.15,2.1333333333333333,1,Sunday
01/04/2009,WN,357,OAK,SAN,1.6666666666666667,1.4333333333333331,1,Sunday
01/04/2009,WN,2936,OAK,SAN,1.1,1.55,1,Sunday
01/04/2009,WN,3019,OAK,SAN,1.35,1.2833333333333334,1,Sunday
01/04/2009,WN,1950,OAK,SEA,1.7333333333333334,1.7,1,Sunday
01/04/2009,WN,2309,OAK,SEA,1.2,1.1666666666666667,1,Sunday
01/04/2009,WN,2451,OAK,SEA,1.1666666666666667,1.2333333333333334,1,Sunday
01/04/2009,WN,2460,OAK,SEA,0.5166666666666667,1.6166666666666667,1,Sunday
01/04/2009,WN,2971,OAK,SEA,0.7833333333333333,1.2,1,Sunday
01/04/2009,WN,1306,OAK,SLC,1.3333333333333333,1.2666666666666666,1,Sunday
01/04/2009,WN,1949,OAK,SLC,1.45,1.5333333333333334,1,Sunday
01/04/2009,WN,644,OAK,SNA,1.0166666666666666,1.0333333333333334,1,Sunday
01/04/2009,WN,2057,ONT,LAS,1.2333333333333334,1.15,1,Sunday
01/04/2009,WN,1199,ONT,OAK,1.9166666666666667,1.7,1,Sunday
01/04/2009,WN,1329,ONT,OAK,2.2666666666666666,2.15,1,Sunday
01/04/2009,WN,1687,ONT,OAK,1.75,1.5333333333333334,1,Sunday
01/04/2009,WN,465,ONT,PHX,1.1833333333333331,1.1166666666666667,1,Sunday
01/04/2009,WN,2930,ONT,PHX,0.9166666666666666,1.1166666666666667,1,Sunday
01/04/2009,WN,803,ONT,SJC,1.4166666666666667,1.3333333333333333,1,Sunday
01/04/2009,WN,1059,PDX,GEG,2.283333333333333,3.066666666666667,1,Sunday
01/04/2009,WN,1651,PDX,LAS,1.3333333333333333,1.0833333333333333,1,Sunday
01/04/2009,WN,1922,PDX,OAK,4.116666666666666,3.783333333333333,1,Sunday
01/04/2009,WN,3496,PDX,OAK,2.65,2.433333333333333,1,Sunday
01/04/2009,WN,1909,PDX,PHX,0.9333333333333332,1.2,1,Sunday
01/04/2009,WN,2181,PDX,SJC,1.7166666666666666,1.4333333333333331,1,Sunday
01/04/2009,WN,2528,PDX,SLC,2.2666666666666666,2.0,1,Sunday
01/04/2009,WN,465,PDX,SMF,1.3,1.15,1,Sunday
01/04/2009,WN,2552,PDX,SMF,3.066666666666667,3.05,1,Sunday
01/04/2009,WN,2969,PDX,SMF,0.9,1.5166666666666666,1,Sunday
01/04/2009,WN,723,PHL,HOU,1.2333333333333334,1.0666666666666669,1,Sunday
01/04/2009,WN,2201,PHL,MHT,1.5833333333333333,1.5333333333333334,1,Sunday
01/04/2009,WN,2980,PHL,TPA,2.05,1.65,1,Sunday
01/04/2009,WN,1909,PHX,AUS,1.4,1.2333333333333334,1,Sunday
01/04/2009,WN,1561,PHX,LAS,1.2,1.1666666666666667,1,Sunday
01/04/2009,WN,2919,PHX,LAS,2.316666666666667,2.6333333333333333,1,Sunday
01/04/2009,WN,527,PHX,LAX,1.6666666666666667,1.3833333333333333,1,Sunday
01/04/2009,WN,2936,PHX,MCI,1.85,1.4666666666666666,1,Sunday
01/04/2009,WN,537,PHX,MDW,1.6,1.0666666666666669,1,Sunday
01/04/2009,WN,2959,PHX,OKC,1.5666666666666669,1.15,1,Sunday
01/04/2009,WN,2351,PHX,ONT,0.9333333333333332,1.1333333333333333,1,Sunday
01/04/2009,WN,2037,PHX,SAT,1.8666666666666667,1.7166666666666666,1,Sunday
01/04/2009,WN,2612,PHX,SEA,1.55,2.5,1,Sunday
01/04/2009,WN,2930,PHX,SLC,1.2333333333333334,1.2,1,Sunday
01/04/2009,WN,214,PHX,STL,2.4166666666666665,1.95,1,Sunday
01/04/2009,WN,2627,PVD,MCO,3.05,2.75,1,Sunday
01/04/2009,WN,533,PVD,TPA,1.7333333333333334,1.4666666666666666,1,Sunday
01/04/2009,WN,297,RDU,BWI,1.0333333333333334,1.05,1,Sunday
01/04/2009,WN,3082,RDU,BWI,1.2,1.1166666666666667,1,Sunday
01/04/2009,WN,1416,RNO,LAS,2.3,2.15,1,Sunday
01/04/2009,WN,716,RNO,SJC,1.5,1.45,1,Sunday
01/04/2009,WN,3046,RSW,PHL,0.03333333333333333,1.0833333333333333,1,Sunday
01/04/2009,WN,1591,SAN,LAS,2.45,2.25,1,Sunday
01/04/2009,WN,270,SAN,OAK,1.1,1.0666666666666669,1,Sunday
01/04/2009,WN,2103,SAN,OAK,1.4333333333333331,1.2333333333333334,1,Sunday
01/04/2009,WN,357,SAN,PHX,1.4666666666666666,1.6166666666666667,1,Sunday
01/04/2009,WN,2936,SAN,PHX,1.6166666666666667,1.6833333333333331,1,Sunday
01/04/2009,WN,2959,SAN,PHX,1.5333333333333334,1.6,1,Sunday
01/04/2009,WN,3252,SAN,PHX,0.8666666666666667,1.2833333333333334,1,Sunday
01/04/2009,WN,3019,SAN,SAT,1.3333333333333333,1.5333333333333334,1,Sunday
01/04/2009,WN,1285,SAN,SJC,1.4,1.4166666666666667,1,Sunday
01/04/2009,WN,1970,SAN,SMF,1.4166666666666667,1.8333333333333333,1,Sunday
01/04/2009,WN,1862,SAT,BWI,2.966666666666667,2.95,1,Sunday
01/04/2009,WN,2037,SAT,DAL,1.8,1.6666666666666667,1,Sunday
01/04/2009,WN,3019,SAT,DAL,1.5666666666666669,1.55,1,Sunday
01/04/2009,WN,2432,SAT,LAS,1.3333333333333333,1.3,1,Sunday
01/04/2009,WN,1693,SEA,BOI,4.15,4.233333333333333,1,Sunday
01/04/2009,WN,1140,SEA,DEN,1.6,1.9833333333333327,1,Sunday
01/04/2009,WN,204,SEA,GEG,1.1166666666666667,1.1166666666666667,1,Sunday
01/04/2009,WN,1835,SEA,GEG,3.3,3.6666666666666665,1,Sunday
01/04/2009,WN,2451,SEA,GEG,3.3666666666666667,3.7,1,Sunday
01/04/2009,WN,2411,SEA,OAK,1.6,1.4,1,Sunday
01/04/2009,WN,789,SEA,PHX,2.65,2.716666666666667,1,Sunday
01/04/2009,WN,2037,SEA,PHX,1.6666666666666667,1.6166666666666667,1,Sunday
01/04/2009,WN,1668,SEA,RNO,4.833333333333333,4.983333333333333,1,Sunday
01/04/2009,WN,2817,SEA,SJC,2.1666666666666665,2.1666666666666665,1,Sunday
01/04/2009,WN,2108,SEA,SLC,3.1666666666666665,3.066666666666667,1,Sunday
01/04/2009,WN,1513,SEA,SMF,1.8833333333333333,2.4,1,Sunday
01/04/2009,WN,2992,SEA,SMF,1.75,2.0,1,Sunday
01/04/2009,WN,1203,SJC,DEN,1.5333333333333334,1.5833333333333333,1,Sunday
01/04/2009,WN,890,SJC,LAS,1.3166666666666669,1.55,1,Sunday
01/04/2009,WN,2181,SJC,LAS,1.3333333333333333,1.1833333333333331,1,Sunday
01/04/2009,WN,2378,SJC,LAS,1.2333333333333334,1.2666666666666666,1,Sunday
01/04/2009,WN,129,SJC,LAX,2.0,1.85,1,Sunday
01/04/2009,WN,2140,SJC,MDW,2.5,2.35,1,Sunday
01/04/2009,WN,716,SJC,ONT,1.45,1.4166666666666667,1,Sunday
01/04/2009,WN,1285,SJC,PDX,1.55,1.6,1,Sunday
01/04/2009,WN,2707,SJC,PDX,1.15,1.2666666666666666,1,Sunday
01/04/2009,WN,1217,SJC,SAN,2.7,2.716666666666667,1,Sunday
01/04/2009,WN,2959,SJC,SAN,1.5833333333333333,1.5166666666666666,1,Sunday
01/04/2009,WN,1306,SLC,ABQ,1.4666666666666666,1.35,1,Sunday
01/04/2009,WN,2528,SLC,DEN,2.216666666666667,2.2,1,Sunday
01/04/2009,WN,2277,SLC,OAK,1.65,1.1166666666666667,1,Sunday
01/04/2009,WN,3508,SLC,OAK,1.3666666666666667,1.0833333333333333,1,Sunday
01/04/2009,WN,2930,SLC,SEA,2.7,3.6,1,Sunday
01/04/2009,WN,2992,SMF,BUR,2.8666666666666667,2.6666666666666665,1,Sunday
01/04/2009,WN,2334,SMF,LAS,3.0166666666666666,2.95,1,Sunday
01/04/2009,WN,207,SMF,LAX,1.15,1.05,1,Sunday
01/04/2009,WN,465,SMF,ONT,1.2166666666666666,1.1,1,Sunday
01/04/2009,WN,3926,SMF,ONT,2.55,2.45,1,Sunday
01/04/2009,WN,2256,SMF,PDX,0.7166666666666667,1.0166666666666666,1,Sunday
01/04/2009,WN,2488,SMF,PDX,0.9833333333333332,1.15,1,Sunday
01/04/2009,WN,1943,SMF,PHX,0.9833333333333332,1.0166666666666666,1,Sunday
01/04/2009,WN,2851,SMF,SEA,1.15,1.95,1,Sunday
01/04/2009,WN,964,SNA,DEN,1.9166666666666667,1.6,1,Sunday
01/04/2009,WN,2096,SNA,DEN,1.9666666666666663,1.8666666666666667,1,Sunday
01/04/2009,WN,2270,SNA,DEN,2.183333333333333,1.9166666666666667,1,Sunday
01/04/2009,WN,629,SNA,LAS,1.5833333333333333,1.6166666666666667,1,Sunday
01/04/2009,WN,3770,SNA,PHX,1.9833333333333327,2.2666666666666666,1,Sunday
01/04/2009,WN,214,STL,MDW,2.066666666666667,1.9,1,Sunday
01/04/2009,WN,1790,STL,PHX,0.7833333333333333,1.3333333333333333,1,Sunday
01/04/2009,WN,3019,STL,SDF,1.4166666666666667,1.4,1,Sunday
01/04/2009,WN,451,TPA,ISP,1.1333333333333333,1.0333333333333334,1,Sunday
01/04/2009,WN,624,TPA,MSY,1.5,1.45,1,Sunday
01/04/2009,WN,710,TUS,LAS,1.4333333333333331,1.2,1,Sunday
01/04/2009,WN,1970,TUS,SAN,1.1666666666666667,1.1833333333333331,1,Sunday
01/05/2009,WN,388,ABQ,DAL,1.95,1.7333333333333334,1,Monday
01/05/2009,WN,3101,ABQ,DEN,1.8,1.933333333333333,1,Monday
01/05/2009,WN,965,ABQ,HOU,1.7166666666666666,1.5833333333333333,1,Monday
01/05/2009,WN,473,ABQ,LAS,1.45,1.35,1,Monday
01/05/2009,WN,1401,ABQ,LAX,1.4666666666666666,1.25,1,Monday
01/05/2009,WN,623,ABQ,MCI,1.4333333333333331,1.1833333333333331,1,Monday
01/05/2009,WN,18,ABQ,OAK,1.6166666666666667,1.9666666666666663,1,Monday
01/05/2009,WN,116,ABQ,OAK,1.5666666666666669,1.3,1,Monday
01/05/2009,WN,548,ABQ,PHX,1.55,1.55,1,Monday
01/05/2009,WN,2652,ABQ,SEA,1.6666666666666667,1.7833333333333334,1,Monday
01/05/2009,WN,959,ALB,MCO,1.6166666666666667,1.45,1,Monday
01/05/2009,WN,1680,AUS,BNA,1.0333333333333334,1.0166666666666666,1,Monday
01/05/2009,WN,1302,AUS,DAL,0.9666666666666668,1.4,1,Monday
01/05/2009,WN,1454,AUS,LAS,2.283333333333333,2.45,1,Monday
01/05/2009,WN,2614,AUS,SAN,1.1,1.0666666666666669,1,Monday
01/05/2009,WN,2437,BDL,BWI,2.1,2.15,1,Monday
01/05/2009,WN,1071,BHM,BNA,3.05,3.1166666666666667,1,Monday
01/05/2009,WN,968,BHM,BWI,7.183333333333334,7.016666666666668,1,Monday
01/05/2009,WN,1454,BHM,DAL,5.533333333333332,5.6,1,Monday
01/05/2009,WN,110,BHM,HOU,3.1333333333333333,3.05,1,Monday
01/05/2009,WN,519,BHM,MCO,1.5833333333333333,1.3833333333333333,1,Monday
01/05/2009,WN,3663,BHM,MSY,1.4166666666666667,1.3833333333333333,1,Monday
01/05/2009,WN,2893,BHM,PHX,1.3166666666666669,1.4333333333333331,1,Monday
01/05/2009,WN,1956,BHM,TPA,1.6333333333333333,1.55,1,Monday
01/05/2009,WN,2891,BHM,TPA,1.3166666666666669,1.2333333333333334,1,Monday
01/05/2009,WN,1901,BNA,AUS,0.7666666666666667,1.0166666666666666,1,Monday
01/05/2009,WN,464,BNA,DEN,0.9166666666666666,1.1666666666666667,1,Monday
01/05/2009,WN,382,BNA,FLL,1.3666666666666667,1.2666666666666666,1,Monday
01/05/2009,WN,3257,BNA,LAX,2.15,2.1,1,Monday
01/05/2009,WN,197,BNA,RDU,3.2666666666666666,3.1666666666666665,1,Monday
01/05/2009,WN,355,BNA,SEA,0.9333333333333332,1.1666666666666667,1,Monday
01/05/2009,WN,1401,BOI,GEG,1.3833333333333333,1.4833333333333334,1,Monday
01/05/2009,WN,398,BOI,RNO,1.5333333333333334,1.5833333333333333,1,Monday
01/05/2009,WN,2838,BUF,BWI,4.866666666666666,4.85,1,Monday
01/05/2009,WN,3946,BUF,MCO,1.7166666666666666,1.5333333333333334,1,Monday
01/05/2009,WN,297,BWI,BDL,1.85,1.7166666666666666,1,Monday
01/05/2009,WN,1956,BWI,BHM,0.016666666666666666,1.75,1,Monday
01/05/2009,WN,3257,BWI,BNA,1.7666666666666666,1.9,1,Monday
01/05/2009,WN,265,BWI,BUF,1.9166666666666667,1.85,1,Monday
01/05/2009,WN,968,BWI,BUF,5.133333333333334,5.033333333333333,1,Monday
01/05/2009,WN,1158,BWI,BUF,2.066666666666667,2.033333333333333,1,Monday
01/05/2009,WN,2825,BWI,CLE,1.3833333333333333,1.3333333333333333,1,Monday
01/05/2009,WN,1424,BWI,DTW,1.2833333333333334,1.5,1,Monday
01/05/2009,WN,3076,BWI,FLL,1.2166666666666666,1.5666666666666669,1,Monday
01/05/2009,WN,2996,BWI,ISP,1.3166666666666669,1.25,1,Monday
01/05/2009,WN,3503,BWI,JAN,2.816666666666667,2.95,1,Monday
01/05/2009,WN,1421,BWI,MCI,1.5,1.7333333333333334,1,Monday
01/05/2009,WN,1511,BWI,MCO,1.5833333333333333,1.4333333333333331,1,Monday
01/05/2009,WN,2838,BWI,MCO,3.05,2.833333333333333,1,Monday
01/05/2009,WN,3408,BWI,MHT,1.15,1.05,1,Monday
01/05/2009,WN,3416,BWI,MHT,2.7,2.6333333333333333,1,Monday
01/05/2009,WN,2781,BWI,PHX,1.3333333333333333,1.65,1,Monday
01/05/2009,WN,2280,BWI,PVD,1.35,1.2166666666666666,1,Monday
01/05/2009,WN,2437,BWI,RSW,2.2666666666666666,2.033333333333333,1,Monday
01/05/2009,WN,2825,CLE,MDW,1.2166666666666666,1.1166666666666667,1,Monday
01/05/2009,WN,1784,CMH,STL,2.1166666666666667,2.333333333333333,1,Monday
01/05/2009,WN,40,CRP,HOU,1.7333333333333334,1.5833333333333333,1,Monday
01/05/2009,WN,18,DAL,ABQ,1.05,1.5666666666666669,1,Monday
01/05/2009,WN,1401,DAL,ABQ,1.05,1.3166666666666669,1,Monday
01/05/2009,WN,2652,DAL,ABQ,1.3333333333333333,1.2666666666666666,1,Monday
01/05/2009,WN,36,DAL,AMA,1.25,1.2,1,Monday
01/05/2009,WN,462,DAL,ELP,0.9666666666666668,1.3,1,Monday
01/05/2009,WN,2867,DAL,ELP,0.3,1.0166666666666666,1,Monday
01/05/2009,WN,21,DAL,HOU,1.3,1.3833333333333333,1,Monday
01/05/2009,WN,23,DAL,HOU,0.6333333333333333,1.45,1,Monday
01/05/2009,WN,27,DAL,HOU,0.5666666666666667,1.5,1,Monday
01/05/2009,WN,29,DAL,HOU,0.9666666666666668,1.5333333333333334,1,Monday
01/05/2009,WN,33,DAL,HOU,0.9166666666666666,1.1166666666666667,1,Monday
01/05/2009,WN,44,DAL,LBB,1.2333333333333334,1.2333333333333334,1,Monday
01/05/2009,WN,2968,DAL,LIT,1.15,1.3833333333333333,1,Monday
01/05/2009,WN,28,DAL,MAF,0.9,1.0666666666666669,1,Monday
